"submitNm","distur","siteId","plotId","fireYr","year","cntryId","lastNm","lat","lon","biome","fireId","paired","gtProde","hitRock","orgDepth","srfH2O","topoPos","slope","vegCvr","tsf","tsfClass","estDoy","estDepth","n"
"Douglas","unburned","Farmers CALM","10",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",56,1
"Douglas","unburned","Farmers CALM","10",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",52,1
"Douglas","unburned","Farmers CALM","10",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",55,1
"Douglas","unburned","Farmers CALM","10",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",55,1
"Douglas","unburned","Farmers CALM","10",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",61,1
"Douglas","unburned","Farmers CALM","10",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",62,1
"Douglas","unburned","Farmers CALM","10",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",68,1
"Douglas","unburned","Farmers CALM","100",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",71,1
"Douglas","unburned","Farmers CALM","100",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",68,1
"Douglas","unburned","Farmers CALM","100",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",64,1
"Douglas","unburned","Farmers CALM","100",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",65,1
"Douglas","unburned","Farmers CALM","100",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",61,1
"Douglas","unburned","Farmers CALM","100",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",70,1
"Douglas","unburned","Farmers CALM","100",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",64,1
"Douglas","unburned","Farmers CALM","100",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",73,1
"Douglas","unburned","Farmers CALM","100",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",69,1
"Douglas","unburned","Farmers CALM","100",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",75,1
"Douglas","unburned","Farmers CALM","100",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",71,1
"Douglas","unburned","Farmers CALM","100",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",76,1
"Douglas","unburned","Farmers CALM","100",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",73,1
"Douglas","unburned","Farmers CALM","100",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",71,1
"Douglas","unburned","Farmers CALM","100",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",80,1
"Douglas","unburned","Farmers CALM","100",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",81,1
"Douglas","unburned","Farmers CALM","101",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",63,1
"Douglas","unburned","Farmers CALM","101",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",60,1
"Douglas","unburned","Farmers CALM","101",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",50,1
"Douglas","unburned","Farmers CALM","101",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",62,1
"Douglas","unburned","Farmers CALM","101",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",58,1
"Douglas","unburned","Farmers CALM","101",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",63,1
"Douglas","unburned","Farmers CALM","101",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",63,1
"Douglas","unburned","Farmers CALM","101",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",67,1
"Douglas","unburned","Farmers CALM","101",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",64,1
"Douglas","unburned","Farmers CALM","101",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",76,1
"Douglas","unburned","Farmers CALM","101",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",68,1
"Douglas","unburned","Farmers CALM","101",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",78,1
"Douglas","unburned","Farmers CALM","101",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",73,1
"Douglas","unburned","Farmers CALM","101",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",74,1
"Douglas","unburned","Farmers CALM","101",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",87,1
"Douglas","unburned","Farmers CALM","101",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",89,1
"Douglas","unburned","Farmers CALM","102",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",49,1
"Douglas","unburned","Farmers CALM","102",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",45,1
"Douglas","unburned","Farmers CALM","102",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",46,1
"Douglas","unburned","Farmers CALM","102",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",48,1
"Douglas","unburned","Farmers CALM","102",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",47,1
"Douglas","unburned","Farmers CALM","102",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",49,1
"Douglas","unburned","Farmers CALM","102",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",48,1
"Douglas","unburned","Farmers CALM","102",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",51,1
"Douglas","unburned","Farmers CALM","102",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",47,1
"Douglas","unburned","Farmers CALM","102",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",53,1
"Douglas","unburned","Farmers CALM","102",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",61,1
"Douglas","unburned","Farmers CALM","102",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",60,1
"Douglas","unburned","Farmers CALM","102",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",53,1
"Douglas","unburned","Farmers CALM","102",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",53,1
"Douglas","unburned","Farmers CALM","102",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",56,1
"Douglas","unburned","Farmers CALM","102",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",57,1
"Douglas","unburned","Farmers CALM","103",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",49,1
"Douglas","unburned","Farmers CALM","103",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",46,1
"Douglas","unburned","Farmers CALM","103",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",54,1
"Douglas","unburned","Farmers CALM","103",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",44,1
"Douglas","unburned","Farmers CALM","103",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",43,1
"Douglas","unburned","Farmers CALM","103",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",39,1
"Douglas","unburned","Farmers CALM","103",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",45,1
"Douglas","unburned","Farmers CALM","103",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",41,1
"Douglas","unburned","Farmers CALM","103",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",45,1
"Douglas","unburned","Farmers CALM","103",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",47,1
"Douglas","unburned","Farmers CALM","103",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",49,1
"Douglas","unburned","Farmers CALM","103",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",50,1
"Douglas","unburned","Farmers CALM","103",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",48,1
"Douglas","unburned","Farmers CALM","103",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",50,1
"Douglas","unburned","Farmers CALM","103",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",53,1
"Douglas","unburned","Farmers CALM","103",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",53,1
"Douglas","unburned","Farmers CALM","104",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",61,1
"Douglas","unburned","Farmers CALM","104",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",45,1
"Douglas","unburned","Farmers CALM","104",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",67,1
"Douglas","unburned","Farmers CALM","104",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",53,1
"Douglas","unburned","Farmers CALM","104",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",49,1
"Douglas","unburned","Farmers CALM","104",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",51,1
"Douglas","unburned","Farmers CALM","104",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",51,1
"Douglas","unburned","Farmers CALM","104",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",51,1
"Douglas","unburned","Farmers CALM","104",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",48,1
"Douglas","unburned","Farmers CALM","104",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",53,1
"Douglas","unburned","Farmers CALM","104",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",50,1
"Douglas","unburned","Farmers CALM","104",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",73,1
"Douglas","unburned","Farmers CALM","104",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",49,1
"Douglas","unburned","Farmers CALM","104",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",53,1
"Douglas","unburned","Farmers CALM","104",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",55,1
"Douglas","unburned","Farmers CALM","104",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",58,1
"Douglas","unburned","Farmers CALM","105",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",68,1
"Douglas","unburned","Farmers CALM","105",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",55,1
"Douglas","unburned","Farmers CALM","105",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",66,1
"Douglas","unburned","Farmers CALM","105",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",67,1
"Douglas","unburned","Farmers CALM","105",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",61,1
"Douglas","unburned","Farmers CALM","105",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",66,1
"Douglas","unburned","Farmers CALM","105",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",64,1
"Douglas","unburned","Farmers CALM","105",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",60,1
"Douglas","unburned","Farmers CALM","105",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",52,1
"Douglas","unburned","Farmers CALM","105",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",64,1
"Douglas","unburned","Farmers CALM","105",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",57,1
"Douglas","unburned","Farmers CALM","105",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",64,1
"Douglas","unburned","Farmers CALM","105",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",67,1
"Douglas","unburned","Farmers CALM","105",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",65,1
"Douglas","unburned","Farmers CALM","105",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",66,1
"Douglas","unburned","Farmers CALM","105",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",68,1
"Douglas","unburned","Farmers CALM","106",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",67,1
"Douglas","unburned","Farmers CALM","106",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",66,1
"Douglas","unburned","Farmers CALM","106",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",55,1
"Douglas","unburned","Farmers CALM","106",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",67,1
"Douglas","unburned","Farmers CALM","106",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",62,1
"Douglas","unburned","Farmers CALM","106",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",67,1
"Douglas","unburned","Farmers CALM","106",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",65,1
"Douglas","unburned","Farmers CALM","106",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",63,1
